4.1483,4.8978,3.2065,1.0922,0.32465,8.8417,12.742,0.40722,0.17108
3.0351,13.424,11.314,3.8182,1.0221,27.76,12.535,1.3773,0.58036
0.1813,0.20155,0.2259,0.077579,0.014343,0.38431,0.74684,0.02461,0
0.013022,0.0002419,0.0002419,0.00069766,0.0023102,0.0027856,7.3054e-05,0.001835,0
