0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
-0.1
0.00
0.00
3.47
3.47
3.76
4.44
5.83
7.56
9.44
10.83
13.35
13.70
13.70
15.50
16.86
18.03
19.34
19.34
20.25
21.20
22.73
22.94
22.94
24.07
24.81
24.81
26.00
26.55
26.11
26.60
27.36
27.36
27.87
27.87
28.49
29.31
29.61
29.61
29.82
29.37
30.42
30.19
30.09
30.09
30.27
30.27
31.39
31.72
31.33
31.33
31.07
31.07
31.03
31.80
31.80
31.96
31.96
31.98
32.54
32.24
32.11
31.73
31.33
32.24
32.65
32.84
32.84
32.42
32.19
32.19
33.87
33.87
32.39
32.18
32.18
33.17
32.74
32.74
32.70
32.86
32.94
32.94
32.97
32.99
32.99
32.45
32.45
32.09
32.09
32.59
33.36
32.53
32.79
33.45
33.20
33.20
32.79
32.91
32.91
33.53
33.53
33.36
32.62
32.62
33.37
33.71
33.69
33.69
34.18
33.54
33.79
34.45
34.45
34.34
34.34
34.07
34.07
34.58
34.81
34.96
34.96
35.54
35.54

35.90
35.90
33.23
25.36
25.36
23.19
23.19
21.45
17.08
17.08
12.75
10.71
10.71
8.68
6.01
4.37
3.08
1.94
1.94
0.88
0.18
0.08
0.08
0.02
0.02
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
