0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
-0.1
0.00
0.00
1.09
4.49
4.49
7.82
7.82
10.10
12.23
15.52
15.52
17.42
20.01
20.01
22.93
22.93
25.12
25.12
25.60
26.36
28.35
30.34
30.07
31.12
31.12
31.82
31.82
33.30
33.30
35.19
35.19
35.63
35.92
35.92
36.78
36.90
36.90
36.95
37.52
38.40
38.40
38.18
39.17
40.17
38.15
38.61
38.61
40.46
40.21
40.10
40.59
40.12
40.06
40.06
40.26
40.12
40.60
41.36
41.36
41.17
41.83
40.83
40.83
41.47
40.80
40.80
41.45
42.14
42.06
42.06
42.01
42.01
42.01
42.79
42.79
42.71
43.41
43.73
43.88
43.88
43.94
43.99
43.99
44.00

44.00
44.00
41.82
36.46
31.34
29.52
29.52
27.60
22.31
22.31
19.42
17.55
15.61
13.10
8.76
8.76
7.25
6.02
4.92
3.87
2.31
1.05
0.48
0.22
0.10
0.04
0.02
0.01
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
